exposure_id,borrower_id,connected_group_id,reporting_date,segment,product_type,borrower_type,is_individual,is_sme,managed_as_retail,retail_transactor,annual_revenue,group_total_assets,exposure_class_raw,sector,geography,currency,external_rating,internal_grade,pd_1y,origination_date,contractual_maturity_years,outstanding_balance,credit_limit,undrawn_amount,revolving_flag,commitment_type,unconditionally_cancellable_flag,accrued_interest,collateral_type,collateral_value,property_value_at_origination,property_value_current,property_cashflow_dependent,regulatory_real_estate_eligible,senior_lien_amount,guarantee_value,guarantor_type,guarantor_rating,dpd,default_flag
EXP-0001505,BOR-0001505,GRP-0001505,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BB,BB,0.011025513684702754,2019-01-08,3.3401323110035364,3547200.2413018444,3547200.2413018444,0.0,False,no_commitment,False,17653.498245590657,residential_property,6349224.319987648,5860224.1070543565,6349224.319987648,False,True,0.0,2705809.5519773844,eligible_bank,AA,5,0
EXP-0001612,BOR-0001612,GRP-0001612,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,Central,INR,BB,BB,0.016528302339569548,2024-07-10,2.270706765990222,5776180.320588791,5776180.320588791,0.0,False,no_commitment,False,54179.412390980935,residential_property,8324461.87786738,7992397.635816569,8324461.87786738,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0001839,BOR-0001839,GRP-0001839,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BB,BB,0.018697997603278605,2017-11-14,4.87562163028517,4168998.049460462,4168998.049460462,0.0,False,no_commitment,False,35556.362313005164,residential_property,5933317.137261703,5997218.501663472,5933317.137261703,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0002155,BOR-0002155,GRP-0002155,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.0032849643956229485,2018-10-10,1.5087808341706026,2855532.626967772,2855532.626967772,0.0,False,no_commitment,False,21583.492726435346,residential_property,3499347.087786574,3221083.449698175,3499347.087786574,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0002159,BOR-0002159,GRP-0002159,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.004797052518930154,2018-08-11,0.5937337602539206,3446875.136966578,3446875.136966578,0.0,False,no_commitment,False,22808.19801656339,residential_property,3470610.8204294867,3592296.172865115,3470610.8204294867,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0002170,BOR-0002170,GRP-0002170,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.0037807022007080976,2017-03-19,0.9504302334645729,1981838.321482435,1981838.321482435,0.0,False,no_commitment,False,12376.845600070634,residential_property,2986091.6657893853,2770301.822582913,2986091.6657893853,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0002210,BOR-0002210,GRP-0002210,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,A,A,0.0016486560966659457,2024-02-11,1.1576708355477796,2555239.9510499234,2555239.9510499234,0.0,False,no_commitment,False,25004.84183665969,residential_property,2793038.4180715913,2929938.734090438,2793038.4180715913,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0002215,BOR-0002215,GRP-0002215,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,B,B,0.03975707158746653,2025-12-02,1.663664397647819,4691567.682255694,4691567.682255694,0.0,False,no_commitment,False,56274.42978058282,residential_property,7835157.846353313,7278129.576794982,7835157.846353313,False,True,0.0,0.0,none,UNRATED,30,0
EXP-0002268,BOR-0002268,GRP-0002268,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BBB,BBB,0.003196310962395221,2019-02-07,0.4004782827823855,2510657.7833496784,2510657.7833496784,0.0,False,no_commitment,False,10681.96910665237,residential_property,3113872.712731261,3213505.85153551,3113872.712731261,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0002278,BOR-0002278,GRP-0002278,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,A,A,0.0012454558445265857,2020-02-02,3.346985103262546,7199241.778109379,7199241.778109379,0.0,False,no_commitment,False,42260.86259826899,residential_property,11122440.945821319,10948164.37677887,11122440.945821319,False,True,0.0,0.0,none,UNRATED,30,0
EXP-0002310,BOR-0002310,GRP-0002310,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BB,BB,0.018367078116846156,2025-03-07,6.311805076857552,1720342.9955786634,1720342.9955786634,0.0,False,no_commitment,False,17839.2641209015,residential_property,3913495.5510815424,3604455.9305297406,3913495.5510815424,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0002327,BOR-0002327,GRP-0002327,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,A,A,0.0014041031745363757,2022-01-22,3.551048640431634,4531162.415846024,4531162.415846024,0.0,False,no_commitment,False,42386.83103826476,residential_property,6044098.418603067,5913326.590359132,6044098.418603067,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0002344,BOR-0002344,GRP-0002344,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,A,A,0.001417191620622321,2023-02-16,2.4414563831795206,1065582.7849874324,1065582.7849874324,0.0,False,no_commitment,False,11274.162069503027,residential_property,1453930.5169538546,1550004.3408616283,1453930.5169538546,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0002385,BOR-0002385,GRP-0002385,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,AA,AA,0.0006724276801541593,2019-10-05,2.4988154983130775,1261139.8356768375,1261139.8356768375,0.0,False,no_commitment,False,6661.256472182694,residential_property,1922729.8678073538,2016821.8677880743,1922729.8678073538,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0002408,BOR-0002408,GRP-0002408,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,A,A,0.0013499820123557577,2021-11-23,5.49343158753612,3069134.010476366,3069134.010476366,0.0,False,no_commitment,False,26366.622142225548,residential_property,7915018.862347368,7710626.943242192,7915018.862347368,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0002459,BOR-0002459,GRP-0002459,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,A,A,0.0018199186166197902,2024-01-12,1.9355745072521413,838894.0037967172,838894.0037967172,0.0,False,no_commitment,False,5772.627051157061,residential_property,1530711.2076176857,1468681.6016447917,1530711.2076176857,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0002520,BOR-0002520,GRP-0002520,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,A,A,0.002280009689287306,2023-02-16,1.1021981716256908,2980043.5585083184,2980043.5585083184,0.0,False,no_commitment,False,30895.947299073265,residential_property,3912708.1240820745,3749472.5275119613,3912708.1240820745,True,True,0.0,1026874.1208370085,eligible_bank,AA,15,0
EXP-0002534,BOR-0002534,GRP-0002534,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,AA,AA,0.0005572071924903728,2025-11-02,4.312764204049841,3114286.0503539215,3114286.0503539215,0.0,False,no_commitment,False,20164.782393634432,residential_property,5693105.093975883,5694098.106524962,5693105.093975883,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0002543,BOR-0002543,GRP-0002543,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.006184726763912289,2022-05-22,2.7180030084181026,3270393.148983242,3270393.148983242,0.0,False,no_commitment,False,13687.910664600102,residential_property,9211353.087121112,9700225.717413804,9211353.087121112,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0002666,BOR-0002666,GRP-0002666,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BB,BB,0.017923696430169726,2025-06-05,1.2241559690982216,2345171.6843751697,2345171.6843751697,0.0,False,no_commitment,False,6489.544108623027,residential_property,2933125.631684259,2824897.492327267,2933125.631684259,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0002678,BOR-0002678,GRP-0002678,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BB,BB,0.016567522589805008,2020-04-02,3.260750527496205,17734241.511254586,17734241.511254586,0.0,False,no_commitment,False,14932.340741969814,residential_property,30508065.187373724,29918878.630147465,30508065.187373724,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0002746,BOR-0002746,GRP-0002746,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BB,BB,0.01511536279809811,2020-05-02,1.127232704969873,1136609.2634532258,1136609.2634532258,0.0,False,no_commitment,False,2066.95059174443,residential_property,1296442.3946594372,1319722.0577165738,1296442.3946594372,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0002769,BOR-0002769,GRP-0002769,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BB,BB,0.013134726018613,2024-05-11,6.701320477606923,4282372.893657286,4282372.893657286,0.0,False,no_commitment,False,27529.391798800756,residential_property,6178709.033266249,6496411.3627319,6178709.033266249,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0002858,BOR-0002858,GRP-0002858,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BBB,BBB,0.003592829119095652,2025-01-06,1.8749362409508639,7549611.864324627,7549611.864324627,0.0,False,no_commitment,False,61054.33163016161,residential_property,11261878.20529668,10475260.034083186,11261878.20529668,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0002870,BOR-0002870,GRP-0002870,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,AA,AA,0.0006957475647674209,2019-12-04,2.0394339387664973,4271739.398851157,4271739.398851157,0.0,False,no_commitment,False,36894.25989173861,residential_property,8719892.336523026,8206125.603778418,8719892.336523026,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0002878,BOR-0002878,GRP-0002878,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.0044033873209452954,2022-05-22,0.7282616923716017,2279431.3726578583,2279431.3726578583,0.0,False,no_commitment,False,2414.810650108475,residential_property,3364117.6533563314,3243456.6389023527,3364117.6533563314,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0002984,BOR-0002984,GRP-0002984,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.003172952409603402,2021-02-26,0.39671167179437195,6426781.064698873,6426781.064698873,0.0,False,no_commitment,False,75886.46550449019,residential_property,8243585.32428317,8166272.036147134,8243585.32428317,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0003016,BOR-0003016,GRP-0003016,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BB,BB,0.013971659160831824,2022-12-18,5.833593188128841,6797638.665582013,6797638.665582013,0.0,False,no_commitment,False,16805.10158531616,residential_property,7164035.340318247,7277361.789793702,7164035.340318247,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0003098,BOR-0003098,GRP-0003098,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.004329481601494363,2018-06-12,2.995994623677921,1852245.7433050815,1852245.7433050815,0.0,False,no_commitment,False,18533.584256609065,residential_property,3017613.354556462,2851425.065996193,3017613.354556462,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0003110,BOR-0003110,GRP-0003110,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,B,B,0.05466219436174438,2022-12-18,1.5460890534287604,3620884.8825453282,3620884.8825453282,0.0,False,no_commitment,False,40009.280573524935,residential_property,4318156.660130006,4499509.923673843,4318156.660130006,False,True,0.0,912578.077830038,eligible_bank,AA,5,0
EXP-0003270,BOR-0003270,GRP-0003270,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,A,A,0.00142409178016639,2022-08-20,1.235067235160482,4150588.281237566,4150588.281237566,0.0,False,no_commitment,False,1646.551101518891,residential_property,4515796.94842983,4377709.5951093985,4515796.94842983,False,True,0.0,0.0,none,UNRATED,30,0
EXP-0003284,BOR-0003284,GRP-0003284,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,A,A,0.001368115363729556,2023-06-16,1.301571590811416,9665454.202785157,9665454.202785157,0.0,False,no_commitment,False,9097.200317825951,residential_property,20328429.965214126,21635830.239027746,20328429.965214126,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0003400,BOR-0003400,GRP-0003400,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,Central,INR,BBB,BBB,0.006254559158229416,2021-10-24,3.8465300319044853,6217047.359839755,6217047.359839755,0.0,False,no_commitment,False,17979.248258752585,residential_property,12750234.459974661,13495053.39001979,12750234.459974661,True,True,0.0,0.0,none,UNRATED,5,0
EXP-0003509,BOR-0003509,GRP-0003509,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.0038114702818732153,2024-05-11,1.7198088648457368,5904718.0972212795,5904718.0972212795,0.0,False,no_commitment,False,18379.626944233572,residential_property,10140755.68450545,10841139.473276714,10140755.68450545,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0003645,BOR-0003645,GRP-0003645,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,A,A,0.0018441705163296906,2020-11-28,2.16535796408785,4036244.468663711,4036244.468663711,0.0,False,no_commitment,False,30043.56257324779,residential_property,4900955.996510775,5077524.050073497,4900955.996510775,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0003675,BOR-0003675,GRP-0003675,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BB,BB,0.015609326895788754,2018-10-10,3.122260506531618,1970537.663255295,1970537.663255295,0.0,False,no_commitment,False,9884.811770393275,residential_property,2764082.484438702,2804773.4902875815,2764082.484438702,True,True,0.0,0.0,none,UNRATED,0,0
EXP-0003692,BOR-0003692,GRP-0003692,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.0035964872489855455,2024-09-08,0.47538237325874344,2596978.071827957,2596978.071827957,0.0,False,no_commitment,False,4840.9926263615935,residential_property,7503547.113803329,7880172.696070283,7503547.113803329,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0003737,BOR-0003737,GRP-0003737,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,A,A,0.001191285072210946,2017-10-15,2.0900873206413775,2118615.7198988623,2118615.7198988623,0.0,False,no_commitment,False,15134.337482980693,residential_property,4542129.843102962,4457161.331133889,4542129.843102962,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0003754,BOR-0003754,GRP-0003754,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BB,BB,0.011566647931448055,2025-05-06,3.3952402647131708,3060340.8009289918,3060340.8009289918,0.0,False,no_commitment,False,31798.767168063798,residential_property,5281649.496283941,5388559.491763797,5281649.496283941,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0003815,BOR-0003815,GRP-0003815,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.00348683539313008,2017-05-18,3.3003033405053754,2989562.5382681643,2989562.5382681643,0.0,False,no_commitment,False,1029.760286401032,residential_property,4160243.697207477,4257515.7825871315,4160243.697207477,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0003836,BOR-0003836,GRP-0003836,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.003930440117692599,2025-07-05,0.9215082760527771,11629918.16651443,11629918.16651443,0.0,False,no_commitment,False,14933.925849159557,residential_property,12850483.150482738,12823748.267934354,12850483.150482738,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0003903,BOR-0003903,GRP-0003903,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,Central,INR,BB,BB,0.01698850203374455,2018-03-14,0.7789937415842824,2975419.2545314454,2975419.2545314454,0.0,False,no_commitment,False,10158.074830284999,residential_property,3949375.0315792733,3649259.505804944,3949375.0315792733,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0003933,BOR-0003933,GRP-0003933,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,Central,INR,BBB,BBB,0.0028536680570899584,2017-04-18,0.6251228458909567,3559590.032968881,3559590.032968881,0.0,False,no_commitment,False,24899.701418277207,residential_property,6860464.937971706,6933963.880437559,6860464.937971706,True,True,0.0,1584073.1912267664,eligible_bank,AA,0,0
EXP-0003951,BOR-0003951,GRP-0003951,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BBB,BBB,0.005321783398825444,2019-08-06,2.5368989361335808,5906735.189732773,5906735.189732773,0.0,False,no_commitment,False,48394.87978758224,residential_property,10844950.371283839,11085870.869401513,10844950.371283839,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0004151,BOR-0004151,GRP-0004151,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,A,A,0.0024066008674539945,2022-02-21,0.5718810181703163,4877839.8160800645,4877839.8160800645,0.0,False,no_commitment,False,26626.615744782866,residential_property,5753720.767207452,5975853.994710952,5753720.767207452,False,True,0.0,0.0,none,UNRATED,30,0
